Bevölkerung nach Geschlecht und Geburtsland seit 2002 - Wien | Population by sex and country of birth since 2002 - Vienna
NUTS;DISTRICT_CODE;SUB_DISTRICT_CODE;REF_YEAR;REF_DATE;SEX;ISO_ALP3;NUMBER
AT13;90000;90000;2012;20120101;2;AUS;368
AT13;90000;90000;2012;20120101;2;AUT;619118
AT13;90000;90000;2012;20120101;2;AZE;223
AT13;90000;90000;2012;20120101;2;BDI;17
AT13;90000;90000;2012;20120101;2;BEL;429
AT13;90000;90000;2012;20120101;2;BEN;15
AT13;90000;90000;2012;20120101;2;BFA;28
AT13;90000;90000;2012;20120101;2;BGD;674
AT13;90000;90000;2012;20120101;2;BGR;5601
AT13;90000;90000;2012;20120101;2;BHR;4
AT13;90000;90000;2012;20120101;2;BHS;3
AT13;90000;90000;2012;20120101;2;BIH;21345
AT13;90000;90000;2012;20120101;2;BLR;409
AT13;90000;90000;2012;20120101;2;BLZ;2
AT13;90000;90000;2012;20120101;2;BMU;2
AT13;90000;90000;2012;20120101;2;BOL;138
AT13;90000;90000;2012;20120101;2;BRA;934
AT13;90000;90000;2012;20120101;2;BTN;4
AT13;90000;90000;2012;20120101;2;BWA;5
AT13;90000;90000;2012;20120101;2;CAF;2
AT13;90000;90000;2012;20120101;2;CAN;430
AT13;90000;90000;2012;20120101;2;CHE;1613
AT13;90000;90000;2012;20120101;2;CHL;372
AT13;90000;90000;2012;20120101;2;CHN;4654
AT13;90000;90000;2012;20120101;2;CIV;45
AT13;90000;90000;2012;20120101;2;CMR;80
AT13;90000;90000;2012;20120101;2;COD;246
AT13;90000;90000;2012;20120101;2;COG;53
AT13;90000;90000;2012;20120101;2;COL;459
AT13;90000;90000;2012;20120101;2;CPV;6
AT13;90000;90000;2012;20120101;2;CRI;34
AT13;90000;90000;2012;20120101;2;CUB;227
AT13;90000;90000;2012;20120101;2;CYM;1
AT13;90000;90000;2012;20120101;2;CYP;64
AT13;90000;90000;2012;20120101;2;CZE;10678
AT13;90000;90000;2012;20120101;2;DEU;22333
AT13;90000;90000;2012;20120101;2;DMA;9
AT13;90000;90000;2012;20120101;2;DNK;259
AT13;90000;90000;2012;20120101;2;DOM;294
AT13;90000;90000;2012;20120101;2;DZA;166
AT13;90000;90000;2012;20120101;2;ECU;178
AT13;90000;90000;2012;20120101;2;EGY;3186
AT13;90000;90000;2012;20120101;2;ERI;28
AT13;90000;90000;2012;20120101;2;ESP;1015
AT13;90000;90000;2012;20120101;2;EST;145
AT13;90000;90000;2012;20120101;2;ETH;260
AT13;90000;90000;2012;20120101;2;FIN;456
AT13;90000;90000;2012;20120101;2;FJI;5
AT13;90000;90000;2012;20120101;2;FRA;2060
AT13;90000;90000;2012;20120101;2;FSM;1
AT13;90000;90000;2012;20120101;2;GAB;4
AT13;90000;90000;2012;20120101;2;GBR;1505
AT13;90000;90000;2012;20120101;2;GEO;721
AT13;90000;90000;2012;20120101;2;GHA;351
AT13;90000;90000;2012;20120101;2;GIB;1
AT13;90000;90000;2012;20120101;2;GIN;42
AT13;90000;90000;2012;20120101;2;GLP;1
AT13;90000;90000;2012;20120101;2;GMB;39
AT13;90000;90000;2012;20120101;2;GNB;3
AT13;90000;90000;2012;20120101;2;GNQ;2
AT13;90000;90000;2012;20120101;2;GRC;740
AT13;90000;90000;2012;20120101;2;GRD;2
AT13;90000;90000;2012;20120101;2;GTM;57
AT13;90000;90000;2012;20120101;2;GUY;5
AT13;90000;90000;2012;20120101;2;HKG;64
AT13;90000;90000;2012;20120101;2;HND;17
AT13;90000;90000;2012;20120101;2;HRV;6934
AT13;90000;90000;2012;20120101;2;HTI;21
AT13;90000;90000;2012;20120101;2;HUN;8409
AT13;90000;90000;2012;20120101;2;IDN;312
AT13;90000;90000;2012;20120101;2;IND;3306
AT13;90000;90000;2012;20120101;2;IRL;151
AT13;90000;90000;2012;20120101;2;IRN;4129
AT13;90000;90000;2012;20120101;2;IRQ;1232
AT13;90000;90000;2012;20120101;2;ISL;43
AT13;90000;90000;2012;20120101;2;ISR;769
AT13;90000;90000;2012;20120101;2;ITA;2492
AT13;90000;90000;2012;20120101;2;JAM;45
AT13;90000;90000;2012;20120101;2;JOR;132
AT13;90000;90000;2012;20120101;2;JPN;1163
AT13;90000;90000;2012;20120101;2;KAZ;395
AT13;90000;90000;2012;20120101;2;KEN;270
AT13;90000;90000;2012;20120101;2;KGZ;192
AT13;90000;90000;2012;20120101;2;KHM;123
AT13;90000;90000;2012;20120101;2;KNA;1
AT13;90000;90000;2012;20120101;2;KOR;969
AT13;90000;90000;2012;20120101;2;KWT;50
AT13;90000;90000;2012;20120101;2;LAO;34
AT13;90000;90000;2012;20120101;2;LBN;399
AT13;90000;90000;2012;20120101;2;LBR;14
AT13;90000;90000;2012;20120101;2;LBY;151
AT13;90000;90000;2012;20120101;2;LCA;4
AT13;90000;90000;2012;20120101;2;LIE;14
AT13;90000;90000;2012;20120101;2;LKA;240
AT13;90000;90000;2012;20120101;2;LSO;2
AT13;90000;90000;2012;20120101;2;LTU;319
AT13;90000;90000;2012;20120101;2;LUX;135
AT13;90000;90000;2012;20120101;2;LVA;238
AT13;90000;90000;2012;20120101;2;MAC;2
AT13;90000;90000;2012;20120101;2;MAR;347
AT13;90000;90000;2012;20120101;2;MCO;6
AT13;90000;90000;2012;20120101;2;MDA;550
AT13;90000;90000;2012;20120101;2;MDG;21
AT13;90000;90000;2012;20120101;2;MDV;2
AT13;90000;90000;2012;20120101;2;MEX;350
AT13;90000;90000;2012;20120101;2;MKD;4930
AT13;90000;90000;2012;20120101;2;MLI;15
AT13;90000;90000;2012;20120101;2;MLT;27
AT13;90000;90000;2012;20120101;2;MMR;19
AT13;90000;90000;2012;20120101;2;MNE;325
AT13;90000;90000;2012;20120101;2;MNG;403
AT13;90000;90000;2012;20120101;2;MOZ;18
AT13;90000;90000;2012;20120101;2;MUS;22
AT13;90000;90000;2012;20120101;2;MWI;9
AT13;90000;90000;2012;20120101;2;MYS;97
AT13;90000;90000;2012;20120101;2;NAM;31
AT13;90000;90000;2012;20120101;2;NER;5
AT13;90000;90000;2012;20120101;2;NGA;1326
AT13;90000;90000;2012;20120101;2;NIC;46
AT13;90000;90000;2012;20120101;2;NLD;665
AT13;90000;90000;2012;20120101;2;NOR;166
AT13;90000;90000;2012;20120101;2;NPL;127
AT13;90000;90000;2012;20120101;2;NZL;66
AT13;90000;90000;2012;20120101;2;OMN;4
AT13;90000;90000;2012;20120101;2;PAK;817
AT13;90000;90000;2012;20120101;2;PAN;7
AT13;90000;90000;2012;20120101;2;PER;526
AT13;90000;90000;2012;20120101;2;PHL;5327
AT13;90000;90000;2012;20120101;2;PNG;7
AT13;90000;90000;2012;20120101;2;POL;20941
AT13;90000;90000;2012;20120101;2;PRK;19
AT13;90000;90000;2012;20120101;2;PRT;240
AT13;90000;90000;2012;20120101;2;PRY;51
AT13;90000;90000;2012;20120101;2;PSE;61
AT13;90000;90000;2012;20120101;2;QAT;5
AT13;90000;90000;2012;20120101;2;ROU;12343
AT13;90000;90000;2012;20120101;2;RUS;7577
AT13;90000;90000;2012;20120101;2;RWA;41
AT13;90000;90000;2012;20120101;2;SAU;128
AT13;90000;90000;2012;20120101;2;SDN;126
AT13;90000;90000;2012;20120101;2;SEN;53
AT13;90000;90000;2012;20120101;2;SGP;66
AT13;90000;90000;2012;20120101;2;SLE;32
AT13;90000;90000;2012;20120101;2;SLV;25
AT13;90000;90000;2012;20120101;2;SMR;1
AT13;90000;90000;2012;20120101;2;SOM;377
AT13;90000;90000;2012;20120101;2;SRB;42430
AT13;90000;90000;2012;20120101;2;SUR;7
AT13;90000;90000;2012;20120101;2;SVK;7999
AT13;90000;90000;2012;20120101;2;SVN;1587
AT13;90000;90000;2012;20120101;2;SWE;602
AT13;90000;90000;2012;20120101;2;SWZ;10
AT13;90000;90000;2012;20120101;2;SYC;5
AT13;90000;90000;2012;20120101;2;SYR;653
AT13;90000;90000;2012;20120101;2;TCD;1
AT13;90000;90000;2012;20120101;2;TGO;41
AT13;90000;90000;2012;20120101;2;THA;1227
AT13;90000;90000;2012;20120101;2;TJK;134
AT13;90000;90000;2012;20120101;2;TKM;57
AT13;90000;90000;2012;20120101;2;TLS;4
AT13;90000;90000;2012;20120101;2;TON;1
AT13;90000;90000;2012;20120101;2;TTO;12
AT13;90000;90000;2012;20120101;2;TUN;669
AT13;90000;90000;2012;20120101;2;TUR;31085
AT13;90000;90000;2012;20120101;2;TWN;479
AT13;90000;90000;2012;20120101;2;TZA;35
AT13;90000;90000;2012;20120101;2;UGA;47
AT13;90000;90000;2012;20120101;2;UKR;2783
AT13;90000;90000;2012;20120101;2;URY;69
AT13;90000;90000;2012;20120101;2;USA;2159
AT13;90000;90000;2012;20120101;2;UZB;360
AT13;90000;90000;2012;20120101;2;VCT;3
AT13;90000;90000;2012;20120101;2;VEN;224
AT13;90000;90000;2012;20120101;2;VNM;665
AT13;90000;90000;2012;20120101;2;VUT;3
AT13;90000;90000;2012;20120101;2;XKS;3327
AT13;90000;90000;2012;20120101;2;XXX;45
AT13;90000;90000;2012;20120101;2;YEM;24
AT13;90000;90000;2012;20120101;2;ZAF;409
AT13;90000;90000;2012;20120101;2;ZMB;27
AT13;90000;90000;2012;20120101;2;ZWE;56
AT13;90000;90000;2013;20130101;1;AFG;3704
AT13;90000;90000;2013;20130101;1;AGO;75
AT13;90000;90000;2013;20130101;1;ALB;555
AT13;90000;90000;2013;20130101;1;AND;1
AT13;90000;90000;2013;20130101;1;ANT;4
AT13;90000;90000;2013;20130101;1;ARE;63
AT13;90000;90000;2013;20130101;1;ARG;316
AT13;90000;90000;2013;20130101;1;ARM;394
AT13;90000;90000;2013;20130101;1;AUS;376
AT13;90000;90000;2013;20130101;1;AUT;574211
AT13;90000;90000;2013;20130101;1;AZE;256
AT13;90000;90000;2013;20130101;1;BDI;16
AT13;90000;90000;2013;20130101;1;BEL;430
AT13;90000;90000;2013;20130101;1;BEN;29
AT13;90000;90000;2013;20130101;1;BFA;43
AT13;90000;90000;2013;20130101;1;BGD;1380
AT13;90000;90000;2013;20130101;1;BGR;4616
AT13;90000;90000;2013;20130101;1;BHR;3
AT13;90000;90000;2013;20130101;1;BHS;7
AT13;90000;90000;2013;20130101;1;BIH;20486
AT13;90000;90000;2013;20130101;1;BLR;180
AT13;90000;90000;2013;20130101;1;BLZ;1
AT13;90000;90000;2013;20130101;1;BMU;2
AT13;90000;90000;2013;20130101;1;BOL;103
AT13;90000;90000;2013;20130101;1;BRA;566
AT13;90000;90000;2013;20130101;1;BRB;4
AT13;90000;90000;2013;20130101;1;BRN;2
AT13;90000;90000;2013;20130101;1;BTN;6
AT13;90000;90000;2013;20130101;1;BWA;6
AT13;90000;90000;2013;20130101;1;CAF;5
AT13;90000;90000;2013;20130101;1;CAN;408
AT13;90000;90000;2013;20130101;1;CCK;1
AT13;90000;90000;2013;20130101;1;CHE;1484
AT13;90000;90000;2013;20130101;1;CHL;342
AT13;90000;90000;2013;20130101;1;CHN;3739
AT13;90000;90000;2013;20130101;1;CIV;95
AT13;90000;90000;2013;20130101;1;CMR;116
AT13;90000;90000;2013;20130101;1;COD;260
AT13;90000;90000;2013;20130101;1;COG;71
AT13;90000;90000;2013;20130101;1;COL;387
AT13;90000;90000;2013;20130101;1;CPV;3
AT13;90000;90000;2013;20130101;1;CRI;33
AT13;90000;90000;2013;20130101;1;CUB;142
AT13;90000;90000;2013;20130101;1;CYM;1
AT13;90000;90000;2013;20130101;1;CYP;76
AT13;90000;90000;2013;20130101;1;CZE;5793
AT13;90000;90000;2013;20130101;1;DEU;20743
AT13;90000;90000;2013;20130101;1;DJI;2
AT13;90000;90000;2013;20130101;1;DMA;4
AT13;90000;90000;2013;20130101;1;DNK;202
AT13;90000;90000;2013;20130101;1;DOM;178
AT13;90000;90000;2013;20130101;1;DZA;454
AT13;90000;90000;2013;20130101;1;ECU;124
AT13;90000;90000;2013;20130101;1;EGY;5212
AT13;90000;90000;2013;20130101;1;ERI;23
AT13;90000;90000;2013;20130101;1;ESP;995
AT13;90000;90000;2013;20130101;1;EST;66
AT13;90000;90000;2013;20130101;1;ETH;198
AT13;90000;90000;2013;20130101;1;FIN;167
AT13;90000;90000;2013;20130101;1;FJI;6
AT13;90000;90000;2013;20130101;1;FRA;1716
AT13;90000;90000;2013;20130101;1;GAB;11
AT13;90000;90000;2013;20130101;1;GBR;1912
AT13;90000;90000;2013;20130101;1;GEO;595
AT13;90000;90000;2013;20130101;1;GHA;466
AT13;90000;90000;2013;20130101;1;GIB;2
AT13;90000;90000;2013;20130101;1;GIN;129
AT13;90000;90000;2013;20130101;1;GMB;281
AT13;90000;90000;2013;20130101;1;GNB;28
AT13;90000;90000;2013;20130101;1;GNQ;2
AT13;90000;90000;2013;20130101;1;GRC;1151
AT13;90000;90000;2013;20130101;1;GRD;3
AT13;90000;90000;2013;20130101;1;GTM;79
AT13;90000;90000;2013;20130101;1;GUY;4
AT13;90000;90000;2013;20130101;1;HKG;60
AT13;90000;90000;2013;20130101;1;HND;11
AT13;90000;90000;2013;20130101;1;HRV;5786
AT13;90000;90000;2013;20130101;1;HTI;17
AT13;90000;90000;2013;20130101;1;HUN;7199
AT13;90000;90000;2013;20130101;1;IDN;178
AT13;90000;90000;2013;20130101;1;IND;5080
AT13;90000;90000;2013;20130101;1;IRL;248
AT13;90000;90000;2013;20130101;1;IRN;5362
AT13;90000;90000;2013;20130101;1;IRQ;1846
AT13;90000;90000;2013;20130101;1;ISL;30
AT13;90000;90000;2013;20130101;1;ISR;956
AT13;90000;90000;2013;20130101;1;ITA;3265
AT13;90000;90000;2013;20130101;1;JAM;33
AT13;90000;90000;2013;20130101;1;JOR;277
AT13;90000;90000;2013;20130101;1;JPN;481
AT13;90000;90000;2013;20130101;1;KAZ;243
AT13;90000;90000;2013;20130101;1;KEN;138
AT13;90000;90000;2013;20130101;1;KGZ;99
AT13;90000;90000;2013;20130101;1;KHM;108
AT13;90000;90000;2013;20130101;1;KOR;594
AT13;90000;90000;2013;20130101;1;KWT;83
AT13;90000;90000;2013;20130101;1;LAO;36
AT13;90000;90000;2013;20130101;1;LBN;505
AT13;90000;90000;2013;20130101;1;LBR;103
AT13;90000;90000;2013;20130101;1;LBY;206
AT13;90000;90000;2013;20130101;1;LCA;6
AT13;90000;90000;2013;20130101;1;LIE;13
AT13;90000;90000;2013;20130101;1;LKA;272
AT13;90000;90000;2013;20130101;1;LTU;155
AT13;90000;90000;2013;20130101;1;LUX;163
AT13;90000;90000;2013;20130101;1;LVA;161
AT13;90000;90000;2013;20130101;1;MAR;379
AT13;90000;90000;2013;20130101;1;MCO;3
AT13;90000;90000;2013;20130101;1;MDA;344
AT13;90000;90000;2013;20130101;1;MDG;9
AT13;90000;90000;2013;20130101;1;MDV;4
AT13;90000;90000;2013;20130101;1;MEX;298
AT13;90000;90000;2013;20130101;1;MKD;5572
AT13;90000;90000;2013;20130101;1;MLI;40
AT13;90000;90000;2013;20130101;1;MLT;16
AT13;90000;90000;2013;20130101;1;MMR;14
AT13;90000;90000;2013;20130101;1;MNE;329
AT13;90000;90000;2013;20130101;1;MNG;184
AT13;90000;90000;2013;20130101;1;MOZ;12
AT13;90000;90000;2013;20130101;1;MRT;15
AT13;90000;90000;2013;20130101;1;MUS;21
AT13;90000;90000;2013;20130101;1;MWI;10
AT13;90000;90000;2013;20130101;1;MYS;71
AT13;90000;90000;2013;20130101;1;NAM;28
AT13;90000;90000;2013;20130101;1;NER;12
AT13;90000;90000;2013;20130101;1;NGA;2337
AT13;90000;90000;2013;20130101;1;NIC;29
AT13;90000;90000;2013;20130101;1;NLD;800
AT13;90000;90000;2013;20130101;1;NOR;118
AT13;90000;90000;2013;20130101;1;NPL;204
AT13;90000;90000;2013;20130101;1;NZL;93
AT13;90000;90000;2013;20130101;1;OMN;71
AT13;90000;90000;2013;20130101;1;PAK;1934
AT13;90000;90000;2013;20130101;1;PAN;12
AT13;90000;90000;2013;20130101;1;PCN;1
AT13;90000;90000;2013;20130101;1;PER;284
AT13;90000;90000;2013;20130101;1;PHL;3223
AT13;90000;90000;2013;20130101;1;PNG;6
AT13;90000;90000;2013;20130101;1;POL;19432
AT13;90000;90000;2013;20130101;1;PRI;1
AT13;90000;90000;2013;20130101;1;PRK;25
AT13;90000;90000;2013;20130101;1;PRT;406
AT13;90000;90000;2013;20130101;1;PRY;31
AT13;90000;90000;2013;20130101;1;PSE;126
AT13;90000;90000;2013;20130101;1;QAT;8
AT13;90000;90000;2013;20130101;1;REU;1
AT13;90000;90000;2013;20130101;1;ROU;9904
AT13;90000;90000;2013;20130101;1;RUS;6127
AT13;90000;90000;2013;20130101;1;RWA;55
AT13;90000;90000;2013;20130101;1;SAU;183
AT13;90000;90000;2013;20130101;1;SDN;276
AT13;90000;90000;2013;20130101;1;SEN;123
AT13;90000;90000;2013;20130101;1;SGP;45
AT13;90000;90000;2013;20130101;1;SLE;105
AT13;90000;90000;2013;20130101;1;SLV;16
AT13;90000;90000;2013;20130101;1;SOM;646
AT13;90000;90000;2013;20130101;1;SRB;38465
AT13;90000;90000;2013;20130101;1;SUR;5
AT13;90000;90000;2013;20130101;1;SVK;4255
AT13;90000;90000;2013;20130101;1;SVN;1185
AT13;90000;90000;2013;20130101;1;SWE;466
AT13;90000;90000;2013;20130101;1;SWZ;6
AT13;90000;90000;2013;20130101;1;SYC;3
AT13;90000;90000;2013;20130101;1;SYR;1208
AT13;90000;90000;2013;20130101;1;TCD;6
AT13;90000;90000;2013;20130101;1;TGO;62
AT13;90000;90000;2013;20130101;1;THA;292
AT13;90000;90000;2013;20130101;1;TJK;127
AT13;90000;90000;2013;20130101;1;TKM;30
AT13;90000;90000;2013;20130101;1;TLS;6
AT13;90000;90000;2013;20130101;1;TON;1
AT13;90000;90000;2013;20130101;1;TTO;17
AT13;90000;90000;2013;20130101;1;TUN;1385
AT13;90000;90000;2013;20130101;1;TUR;35412
AT13;90000;90000;2013;20130101;1;TWN;308
AT13;90000;90000;2013;20130101;1;TZA;43
AT13;90000;90000;2013;20130101;1;UGA;53
AT13;90000;90000;2013;20130101;1;UKR;1448
AT13;90000;90000;2013;20130101;1;URY;55
AT13;90000;90000;2013;20130101;1;USA;2205
AT13;90000;90000;2013;20130101;1;UZB;304
AT13;90000;90000;2013;20130101;1;VCT;2
AT13;90000;90000;2013;20130101;1;VEN;168
AT13;90000;90000;2013;20130101;1;VGB;1
AT13;90000;90000;2013;20130101;1;VNM;588
AT13;90000;90000;2013;20130101;1;VUT;1
AT13;90000;90000;2013;20130101;1;XKS;4179
AT13;90000;90000;2013;20130101;1;XXX;128
AT13;90000;90000;2013;20130101;1;YEM;31
AT13;90000;90000;2013;20130101;1;ZAF;338
AT13;90000;90000;2013;20130101;1;ZMB;26
AT13;90000;90000;2013;20130101;1;ZWE;66
AT13;90000;90000;2013;20130101;2;AFG;2159
AT13;90000;90000;2013;20130101;2;AGO;74
AT13;90000;90000;2013;20130101;2;ALB;612
AT13;90000;90000;2013;20130101;2;ANT;1
AT13;90000;90000;2013;20130101;2;ARE;48
AT13;90000;90000;2013;20130101;2;ARG;315
AT13;90000;90000;2013;20130101;2;ARM;464
AT13;90000;90000;2013;20130101;2;ATG;2
AT13;90000;90000;2013;20130101;2;AUS;383
AT13;90000;90000;2013;20130101;2;AUT;620274
AT13;90000;90000;2013;20130101;2;AZE;247
AT13;90000;90000;2013;20130101;2;BDI;20
AT13;90000;90000;2013;20130101;2;BEL;456
AT13;90000;90000;2013;20130101;2;BEN;16
AT13;90000;90000;2013;20130101;2;BFA;29
AT13;90000;90000;2013;20130101;2;BGD;683
AT13;90000;90000;2013;20130101;2;BGR;6165
AT13;90000;90000;2013;20130101;2;BHR;7
AT13;90000;90000;2013;20130101;2;BHS;3
AT13;90000;90000;2013;20130101;2;BIH;21649
AT13;90000;90000;2013;20130101;2;BLR;454
AT13;90000;90000;2013;20130101;2;BLZ;3
AT13;90000;90000;2013;20130101;2;BMU;2
AT13;90000;90000;2013;20130101;2;BOL;143
AT13;90000;90000;2013;20130101;2;BRA;966
AT13;90000;90000;2013;20130101;2;BTN;3
AT13;90000;90000;2013;20130101;2;BWA;6
AT13;90000;90000;2013;20130101;2;CAF;2
AT13;90000;90000;2013;20130101;2;CAN;434
AT13;90000;90000;2013;20130101;2;CHE;1645
AT13;90000;90000;2013;20130101;2;CHL;368
AT13;90000;90000;2013;20130101;2;CHN;4851
AT13;90000;90000;2013;20130101;2;CIV;48
AT13;90000;90000;2013;20130101;2;CMR;83
AT13;90000;90000;2013;20130101;2;COD;254
AT13;90000;90000;2013;20130101;2;COG;60
AT13;90000;90000;2013;20130101;2;COL;498
AT13;90000;90000;2013;20130101;2;CPV;8
AT13;90000;90000;2013;20130101;2;CRI;38
AT13;90000;90000;2013;20130101;2;CUB;244
AT13;90000;90000;2013;20130101;2;CYM;1
AT13;90000;90000;2013;20130101;2;CYP;64
AT13;90000;90000;2013;20130101;2;CZE;10400
AT13;90000;90000;2013;20130101;2;DEU;23237
AT13;90000;90000;2013;20130101;2;DMA;8
AT13;90000;90000;2013;20130101;2;DNK;263
AT13;90000;90000;2013;20130101;2;DOM;314
AT13;90000;90000;2013;20130101;2;DZA;175
AT13;90000;90000;2013;20130101;2;ECU;180
AT13;90000;90000;2013;20130101;2;EGY;3214
AT13;90000;90000;2013;20130101;2;ERI;34
AT13;90000;90000;2013;20130101;2;ESP;1162
AT13;90000;90000;2013;20130101;2;EST;152
AT13;90000;90000;2013;20130101;2;ETH;267
AT13;90000;90000;2013;20130101;2;FIN;468
AT13;90000;90000;2013;20130101;2;FJI;6
AT13;90000;90000;2013;20130101;2;FRA;2169
AT13;90000;90000;2013;20130101;2;FSM;1
AT13;90000;90000;2013;20130101;2;GAB;5
AT13;90000;90000;2013;20130101;2;GBR;1568
AT13;90000;90000;2013;20130101;2;GEO;769
AT13;90000;90000;2013;20130101;2;GHA;360
AT13;90000;90000;2013;20130101;2;GIB;1
AT13;90000;90000;2013;20130101;2;GIN;45
AT13;90000;90000;2013;20130101;2;GLP;1
AT13;90000;90000;2013;20130101;2;GMB;41
AT13;90000;90000;2013;20130101;2;GNB;5
AT13;90000;90000;2013;20130101;2;GNQ;3
AT13;90000;90000;2013;20130101;2;GRC;861
AT13;90000;90000;2013;20130101;2;GRD;3
AT13;90000;90000;2013;20130101;2;GTM;61
AT13;90000;90000;2013;20130101;2;GUY;5
AT13;90000;90000;2013;20130101;2;HKG;71
AT13;90000;90000;2013;20130101;2;HND;19
AT13;90000;90000;2013;20130101;2;HRV;6984
AT13;90000;90000;2013;20130101;2;HTI;23
AT13;90000;90000;2013;20130101;2;HUN;9230
AT13;90000;90000;2013;20130101;2;IDN;319
AT13;90000;90000;2013;20130101;2;IND;3378
AT13;90000;90000;2013;20130101;2;IRL;154
AT13;90000;90000;2013;20130101;2;IRN;4587
AT13;90000;90000;2013;20130101;2;IRQ;1285
AT13;90000;90000;2013;20130101;2;ISL;41
AT13;90000;90000;2013;20130101;2;ISR;787
AT13;90000;90000;2013;20130101;2;ITA;2757
AT13;90000;90000;2013;20130101;2;JAM;44
AT13;90000;90000;2013;20130101;2;JOR;134
AT13;90000;90000;2013;20130101;2;JPN;1174
AT13;90000;90000;2013;20130101;2;KAZ;438
AT13;90000;90000;2013;20130101;2;KEN;286
AT13;90000;90000;2013;20130101;2;KGZ;221
AT13;90000;90000;2013;20130101;2;KHM;122
AT13;90000;90000;2013;20130101;2;KNA;1
AT13;90000;90000;2013;20130101;2;KOR;1000
AT13;90000;90000;2013;20130101;2;KWT;52
AT13;90000;90000;2013;20130101;2;LAO;34
AT13;90000;90000;2013;20130101;2;LBN;407
AT13;90000;90000;2013;20130101;2;LBR;14
AT13;90000;90000;2013;20130101;2;LBY;163
AT13;90000;90000;2013;20130101;2;LCA;3
AT13;90000;90000;2013;20130101;2;LIE;16
AT13;90000;90000;2013;20130101;2;LKA;245
AT13;90000;90000;2013;20130101;2;LSO;2
AT13;90000;90000;2013;20130101;2;LTU;363
AT13;90000;90000;2013;20130101;2;LUX;141
AT13;90000;90000;2013;20130101;2;LVA;283
AT13;90000;90000;2013;20130101;2;MAC;1
AT13;90000;90000;2013;20130101;2;MAR;353
AT13;90000;90000;2013;20130101;2;MCO;6
AT13;90000;90000;2013;20130101;2;MDA;604
AT13;90000;90000;2013;20130101;2;MDG;22
AT13;90000;90000;2013;20130101;2;MDV;2
AT13;90000;90000;2013;20130101;2;MEX;378
AT13;90000;90000;2013;20130101;2;MKD;5054
AT13;90000;90000;2013;20130101;2;MLI;15
AT13;90000;90000;2013;20130101;2;MLT;28
AT13;90000;90000;2013;20130101;2;MMR;18
AT13;90000;90000;2013;20130101;2;MNE;349
AT13;90000;90000;2013;20130101;2;MNG;461
AT13;90000;90000;2013;20130101;2;MOZ;18
AT13;90000;90000;2013;20130101;2;MUS;22
AT13;90000;90000;2013;20130101;2;MWI;11
AT13;90000;90000;2013;20130101;2;MYS;96
AT13;90000;90000;2013;20130101;2;NAM;30
AT13;90000;90000;2013;20130101;2;NER;5
AT13;90000;90000;2013;20130101;2;NGA;1378
AT13;90000;90000;2013;20130101;2;NIC;52
AT13;90000;90000;2013;20130101;2;NLD;682
AT13;90000;90000;2013;20130101;2;NOR;170
AT13;90000;90000;2013;20130101;2;NPL;135
AT13;90000;90000;2013;20130101;2;NZL;71
AT13;90000;90000;2013;20130101;2;OMN;21
AT13;90000;90000;2013;20130101;2;PAK;854
AT13;90000;90000;2013;20130101;2;PAN;10
AT13;90000;90000;2013;20130101;2;PER;535
AT13;90000;90000;2013;20130101;2;PHL;5369
AT13;90000;90000;2013;20130101;2;PNG;10
AT13;90000;90000;2013;20130101;2;POL;21785
AT13;90000;90000;2013;20130101;2;PRK;23
AT13;90000;90000;2013;20130101;2;PRT;279
AT13;90000;90000;2013;20130101;2;PRY;50
AT13;90000;90000;2013;20130101;2;PSE;66
AT13;90000;90000;2013;20130101;2;QAT;5
AT13;90000;90000;2013;20130101;2;ROU;13206
AT13;90000;90000;2013;20130101;2;RUS;8351
AT13;90000;90000;2013;20130101;2;RWA;42
AT13;90000;90000;2013;20130101;2;SAU;133
AT13;90000;90000;2013;20130101;2;SDN;137
AT13;90000;90000;2013;20130101;2;SEN;55
AT13;90000;90000;2013;20130101;2;SGP;64
AT13;90000;90000;2013;20130101;2;SLB;1
AT13;90000;90000;2013;20130101;2;SLE;37
AT13;90000;90000;2013;20130101;2;SLV;30
AT13;90000;90000;2013;20130101;2;SMR;1
AT13;90000;90000;2013;20130101;2;SOM;441
AT13;90000;90000;2013;20130101;2;SRB;42883
AT13;90000;90000;2013;20130101;2;SUR;7
AT13;90000;90000;2013;20130101;2;SVK;8553
AT13;90000;90000;2013;20130101;2;SVN;1631
AT13;90000;90000;2013;20130101;2;SWE;592
AT13;90000;90000;2013;20130101;2;SWZ;9
AT13;90000;90000;2013;20130101;2;SYC;5
AT13;90000;90000;2013;20130101;2;SYR;755
AT13;90000;90000;2013;20130101;2;TCD;2
AT13;90000;90000;2013;20130101;2;TGO;42
AT13;90000;90000;2013;20130101;2;THA;1262
AT13;90000;90000;2013;20130101;2;TJK;152
AT13;90000;90000;2013;20130101;2;TKM;77
AT13;90000;90000;2013;20130101;2;TLS;8
AT13;90000;90000;2013;20130101;2;TON;1
AT13;90000;90000;2013;20130101;2;TTO;17
AT13;90000;90000;2013;20130101;2;TUN;702
AT13;90000;90000;2013;20130101;2;TUR;31283
AT13;90000;90000;2013;20130101;2;TWN;488
AT13;90000;90000;2013;20130101;2;TZA;35
AT13;90000;90000;2013;20130101;2;UGA;56
AT13;90000;90000;2013;20130101;2;UKR;3052
AT13;90000;90000;2013;20130101;2;URY;66
